filename,dice,iou,precision,recall,f1
111,0.7815566028486557,0.6414385803033373,0.7363619567672957,0.8326617021672489,0.7815565530370545
112,0.7767902986953956,0.6350426242262374,0.702770663395353,0.8682378384128144,0.7767902492501154
113,0.7338913752438566,0.5796432951282671,0.6670231363473739,0.8156603052524568,0.7338913257464221
114,0.6286960045200252,0.4584658154518657,0.4881408504794505,0.8829252914712574,0.6286959586655642
115,0.806797529700845,0.6761614644483899,0.7607892763777384,0.8587286021968223,0.8067974798837462
116,0.7976340513290974,0.6633870929319582,0.7155090774280319,0.9010557748666871,0.7976340019878454
117,0.8215307308450266,0.6971168042711704,0.7459523679122746,0.9141505927058392,0.8215306813583373
118,0.8185098496059048,0.6927775481944984,0.7862611750863825,0.8535170380957289,0.8185097996900592
119,0.7656778873634227,0.6203225880220063,0.6885044099918829,0.8623358870840289,0.7656778379916733
120,0.7006328296526773,0.5392108140345984,0.7714583050542176,0.6417184181521941,0.7006327800741974
121,0.812459688755889,0.6841533555225521,0.7678493279150641,0.8625733047723327,0.8124596389246985
122,0.7462836801724418,0.5952572111968641,0.7485932750661299,0.7439882927850399,0.7462836301729876
123,0.7845930635248666,0.6455393991747267,0.709970399757344,0.8767448428691589,0.7845930140772932
124,0.823983529562123,0.7006564536084968,0.7904440692576478,0.8604953469753788,0.8239834796521824
125,0.7503837887627178,0.6004914004915359,0.6397489962740679,0.9072848021219438,0.7503837402580941
126,0.8243896860759008,0.7012440060382024,0.7465557447723468,0.9203421406011006,0.8243896366194209
127,0.7540491204401665,0.6051997175897055,0.6672932027558174,0.8667347740668675,0.7540490712853776
128,0.6941852404507775,0.5316108087877071,0.5899077439196494,0.8432449404847754,0.6941851920132194
129,0.7895154413044202,0.6522309067331491,0.6932459114109104,0.9168341807575988,0.7895153922686811
130,0.8364330761861462,0.7188525722651247,0.7802027226931154,0.901398162628929,0.8364330264458992
131,0.7813260114940136,0.6411279955617512,0.6693839491958812,0.938227111159547,0.78132596289238
132,0.7785516071362367,0.6374003287285418,0.6933499811604865,0.8876267403148231,0.7785515578913097
133,0.81152009784326,0.6828218940603583,0.7605261881776235,0.8698438469024662,0.8115200480680981
134,0.7716401335745762,0.6281873534505427,0.6501251359635634,0.949021992500278,0.7716400853213945
135,0.7551498175201637,0.6066190358874578,0.6436984338891893,0.9132765595482264,0.7551497690191286
136,0.7799426957520917,0.6392672647724141,0.6738541618847315,0.9256770851019809,0.7799426469914358
137,0.8069068518069509,0.676315049691705,0.7020698794602651,0.9485495347564552,0.8069068029218979
138,0.7674120886378775,0.6226023162842095,0.7168985743846139,0.8255836831060764,0.7674120388861786
139,0.7651286343629085,0.6196018918684991,0.6524507326933892,0.9248496949131634,0.7651285858542105
140,0.7282821743900199,0.572675918921554,0.5842836842600303,0.9664721814559148,0.728282127427039
141,0.7804976369730641,0.6400132223080357,0.703104357028829,0.8770362381363774,0.78049758757892
142,0.7292812329584658,0.573912380830319,0.6908233317564036,0.7722734337896829,0.7292811831134935
143,0.7302260859981519,0.5750835467211942,0.6156457731125227,0.8972093248210983,0.7302260377301297
144,0.7815656038624732,0.6414507062014423,0.6647416824453393,0.9482065948693961,0.7815655554068055
145,0.7348288922630823,0.5808138423091239,0.6391550593760039,0.8641873562034937,0.7348288433834655
146,0.8303769686474245,0.7099526483222737,0.737891444874986,0.9493685154600013,0.8303769194329391
147,0.818581589012959,0.6928803389216844,0.7306415333109451,0.9305871048588449,0.8185815397373245
148,0.799908575608018,0.6665396980178925,0.7168084679320023,0.904803023800586,0.7999085262800631
149,0.7854411464424771,0.6466884203609814,0.6886183691239844,0.9139459786377404,0.7854410974310098
150,0.8051644721328701,0.6738705481667604,0.7117067399315082,0.926877317076992,0.8051644229950977
151,0.6246099338448702,0.4541329396038779,0.46279630630906105,0.9604113148492925,0.6246098899574852
152,0.8146944359557485,0.6873286186020102,0.7481925068490523,0.8941714793425615,0.8146943863508024
153,0.7989875590627479,0.6652616840832251,0.7084459354519195,0.9160633416008535,0.7989875098794772
154,0.772496890784356,0.6293237752188267,0.6550433841483834,0.9412732619242554,0.7724968423919488
155,0.7853997202217965,0.6466322569638248,0.6697890202144152,0.9492470020977753,0.7853996717115156
156,0.7875422105601604,0.649541961311565,0.6653160484128682,0.9647840711805746,0.7875421622477049
157,0.7546294101354813,0.6059476723452046,0.6481215576178615,0.9030266112465344,0.7546293614858147
158,0.7306352561421672,0.5755912630137425,0.6329622966434704,0.8639525162284964,0.7306352073328125
159,0.7194410319410918,0.5618179637847724,0.5933467486597831,0.9135917491821152,0.7194409841992574
160,0.6404922527463427,0.4711207082418772,0.49966403641792473,0.8918589683213137,0.6404922067182801
161,0.7269759705492485,0.5710622531320215,0.6057644300477284,0.9088299625468711,0.726975922551254
162,0.7610823258492196,0.6143122676581343,0.6557333981619343,0.9067608673256881,0.7610822771398295
163,0.7222272297605575,0.565223525326275,0.6050292936608731,0.895737069608049,0.7222271816367298
164,0.7517667109583022,0.6022645907285072,0.6305872688629743,0.9305992020056197,0.751766662804814
165,0.7973324098697792,0.6629698982605161,0.7000600453592204,0.9259986239832014,0.7973323608351619
166,0.7930089900437007,0.657013170356991,0.7129355279080261,0.8933451908872301,0.793008940674483
167,0.7401909442007863,0.5875421682306533,0.6431904039263976,0.8716450891270686,0.7401908953380559
168,0.7886874546773432,0.6511015325671612,0.7177020863249579,0.8752559133693543,0.7886874051665116
169,0.6658818501319053,0.49911760078958306,0.5164602293749119,0.9369627199459098,0.6658818043172386
170,0.7586066710567781,0.6110929174258172,0.6592899835120792,0.8931529114959623,0.7586066221914813
171,0.7668559223452901,0.6218704985420996,0.6725804612989047,0.8918690133677855,0.7668558733277222
172,0.7508211235262758,0.6010517289932318,0.6330854931864623,0.9223519700905914,0.7508210752555914
173,0.7393373643635792,0.5864672621080899,0.6110732059073015,0.9357514236197396,0.7393373165665301
174,0.8030793448019782,0.6709545376415893,0.7334282992651501,0.8873475472756032,0.8030792952529592
175,0.8168993953755505,0.6904733140888861,0.747935478094459,0.8998728004210017,0.8168993458006824
176,0.8239953065415446,0.7006734846596228,0.7606694107453266,0.8988224753616231,0.8239952568881144
177,0.795236696091375,0.6600771234577394,0.7338389296030281,0.8678464047884102,0.7952366464414261
178,0.7880742166558611,0.6502660703210309,0.6938481903369583,0.9119140383568067,0.7880741675780163
179,0.755974746912289,0.6076844059523808,0.6509103511860471,0.9014847194132416,0.7559746982150228
180,0.7763033277138153,0.6343919578236301,0.6570152096784821,0.9485166389395012,0.77630327936208
181,0.8010724174381584,0.6681574676316192,0.6998191450610945,0.9365816527257759,0.801072368484884
182,0.7700576416746501,0.6260924639779113,0.6628123675017296,0.9187076317516224,0.7700575929837135
183,0.7669275453059777,0.6219647048205069,0.6514021673620773,0.9322633021006369,0.7669274968786642
184,0.8032458174071443,0.6711869731400626,0.6967652514218026,0.9481421214670962,0.803245768574903
185,0.8149555411304384,0.6877003938804969,0.7163558235808868,0.9450301537266363,0.8149554920777247
186,0.7715232423921579,0.6280324292781818,0.6537474147034127,0.941059819806721,0.7715231940149997
187,0.8098646437832198,0.6804811230528358,0.7001407680197408,0.9603709872250263,0.8098645950112683
188,0.7436128411015144,0.5918659991348069,0.6092367203854224,0.9540405097090026,0.7436127935340067
189,0.7920990846187712,0.6557649510256794,0.6932647495168313,0.9237992541672664,0.7920990356350381
190,0.7571266472724785,0.6091744147631887,0.6453573582583663,0.9157199741045593,0.7571265987722607
191,0.8039000564627269,0.6721010738328412,0.7144302475482962,0.9189869963581832,0.8039000072469324
192,0.7550576561922265,0.606500100143505,0.631637149829113,0.9384235483934742,0.755057608101293
193,0.8126579836762299,0.6844346216201733,0.7238827875543307,0.9262511336466658,0.8126579344282686
194,0.7795883870585504,0.6387913543199124,0.6618787451534374,0.948221757322199,0.7795883386399777
195,0.7923346704088136,0.6560879500259436,0.6975843303033605,0.9168697509108307,0.7923346213313008
196,0.7691026768883198,0.6248308956787066,0.6789490836726326,0.8868640575326352,0.7691026277699481
197,0.8260617764357344,0.7036671605493304,0.7434757596360917,0.9292879990935784,0.8260617270527202
198,0.7935296719112291,0.6577282950409254,0.685534448650098,0.9419133839001971,0.7935296231521244
199,0.8153735445653605,0.6882959103477541,0.7211317969327578,0.937950426905527,0.8153734954193377
200,0.8272034982121801,0.70532568689559,0.7768317055696757,0.884560721017856,0.8272034484224459
201,0.711070127886344,0.5516747988161503,0.5724033063008145,0.9384013255909164,0.711070080820744
202,0.7828569824771898,0.6431922717435178,0.6744243776315906,0.9328365862685855,0.7828569337697118
203,0.7362641113571852,0.5826091653913451,0.59406798644252,0.9679534739008879,0.7362640642219092
204,0.7017371974007538,0.5405201443004406,0.561727056405146,0.9347141550705975,0.7017371505070759
205,0.7754867663888316,0.6333020706537781,0.659810532297639,0.9403456790123751,0.775486717925689
206,0.8002100541546304,0.6669584596250946,0.7009330031663455,0.9322497922476856,0.8002100051577088
207,0.8151596271703395,0.6879910964070328,0.7150329152169386,0.9478941039939554,0.8151595781508085
208,0.7698086364200173,0.6257633236668665,0.650823735238479,0.9420329996439142,0.769808588091256
209,0.7361512207929153,0.5824678022435976,0.6115236494394876,0.9245789837706088,0.7361511728696651
210,0.5780660270682891,0.40653506989258786,0.4133473723553166,0.961039720602275,0.5780659850084843
211,0.8317306554545284,0.7119339896555956,0.7586660958227318,0.9203681961618211,0.8317306059183127
212,0.7966704073921044,0.6620550282201606,0.7236389218794779,0.8860976411796019,0.7966703579014178
213,0.7575144205913275,0.609676629769749,0.6290340231498761,0.9519506384641394,0.7575143726772811
214,0.7892462753983746,0.6518635948513253,0.6934492821634477,0.9157536468344482,0.7892462263526324
215,0.8137237210142079,0.6859478988402031,0.7333336043813264,0.913909029646225,0.8137236716151113
216,0.7850074064367469,0.6461005693331923,0.7260587066529909,0.8543740258153331,0.7850073567663911
217,0.8025206100769005,0.670174883033685,0.6968592522768091,0.9459504465420617,0.8025205612264487
218,0.8311455430403756,0.7110770191203898,0.733562852200218,0.9586737640406866,0.8311454939252026
219,0.8478036074378177,0.7358151899370032,0.7772803136673956,0.9324011440505142,0.8478035578494562
220,0.731612330787465,0.5768049852154272,0.5957314691870672,0.9477958308739335,0.731612283388803
221,0.8033756757209496,0.6713683312471865,0.7028699026284124,0.937420665143468,0.8033756267433495
222,0.7209971276075774,0.5637181457294264,0.5822696489512241,0.9465046899777211,0.7209970804458617
223,0.8196224208504261,0.6943730847895323,0.7462844364666222,0.9089452133474566,0.8196223713333245
224,0.7578458149452342,0.610106075448189,0.6420854180263619,0.9245271027868027,0.7578457665704732
225,0.8120141304130336,0.6835217077922052,0.7183699257622137,0.9337322137865429,0.8120140812627119
226,0.8120128281570098,0.6835198623376986,0.7194839842036965,0.9318533134502383,0.8120127789840053
227,0.7528181036675126,0.6036153233793305,0.6393550510037256,0.9152412635793921,0.7528180552422472
228,0.7941735408626183,0.6586134636909708,0.6841199820361293,0.9464235610069212,0.7941734921566029
229,0.750613891170641,0.600786166795173,0.6220481209274946,0.9461695233828475,0.7506138433065579
230,0.7586269338267609,0.6111192150845068,0.6268345042936421,0.9605921642907185,0.7586268860370804
231,0.7776074702087826,0.6361356530390958,0.6559434581508935,0.9546811819595846,0.7776074219289567
232,0.6967571249388022,0.5346333659458375,0.5508162380816268,0.9479093682902318,0.6967570784488956
233,0.6493000642918637,0.4807137744858,0.4870081872005523,0.973817567567586,0.6493000198444807
234,0.6775282626572631,0.5123196538163756,0.5318294406584434,0.9331802751364736,0.6775282164099818
235,0.7793549537965674,0.6384779557502478,0.6702805327470378,0.930828162312387,0.7793549051206561
236,0.8105033987578137,0.6813835347755299,0.7109322846940314,0.9425083906411985,0.8105033497386557
237,0.849708983230826,0.7386904451514006,0.7815133159000851,0.9309441401971825,0.8497089336115835
238,0.7783698969261202,0.6371567751708461,0.6776929976750352,0.9141787034863005,0.7783698480296388
239,0.8183398699746115,0.6925340452648528,0.7431950601178102,0.910389822659334,0.818339820485818
240,0.801562878328556,0.6688401617689341,0.7054619369222763,0.9279755430225605,0.8015628292564507
241,0.8214668857042047,0.6970248656908618,0.736703132122245,0.9282722405694537,0.8214668363661598
242,0.7827130895816826,0.6429980334814986,0.711353134010127,0.8699864749545663,0.7827130400848881
243,0.7954788820805624,0.6604109054182915,0.7255356560458142,0.8803461818057199,0.7954788325452744
244,0.7797206890422306,0.6389690311395378,0.6590609241234978,0.9544619826552408,0.7797206407181647
245,0.785066602643573,0.6461807736554734,0.6982151504407034,0.8965946091512735,0.785066553417274
246,0.7716697256667525,0.6282265786257688,0.6807556571971319,0.8906095149525893,0.7716696765585656
247,0.740513690274625,0.5879489793233148,0.6521175003026154,0.8566323958174273,0.7405136411934145
248,0.5453470940302644,0.37489843232867615,0.41906004306344496,0.780581484215414,0.5453470485712009
249,0.7801554307360631,0.6395531450428089,0.6672127980503975,0.9391262968541149,0.7801553821688199
250,0.5474327506792628,0.3768725688503573,0.38330168375763285,0.9573906306819417,0.5474327098472738
251,0.7207544278343427,0.5634214755297112,0.5874784834037846,0.9322442783520434,0.7207543804076931
252,0.7067995279606498,0.5465506263279769,0.5720323046775893,0.9246385776678463,0.7067994807359328
253,0.8112260602073118,0.6824056559894315,0.719334889224565,0.9300327522451431,0.8112260110232841
254,0.759862903813941,0.6127249206163615,0.6371548453411183,0.9411086691927156,0.7598628556684829
255,0.7884898831736665,0.6508322730636841,0.7039833646976299,0.8960524745555108,0.7884898338941954
256,0.7578085587858434,0.610057784688331,0.6733261615696963,0.8665326169364693,0.7578085095730294
257,0.7176439931142868,0.559629298931753,0.6074202301863387,0.8767388913543206,0.717643944760771
258,0.6995895612476182,0.5379759654335742,0.5908202400934252,0.8574440091366439,0.6995895129423007
259,0.7920665018653691,0.6557202884832652,0.7059384199163049,0.9021310884057818,0.7920664526096771
260,0.8121879801699259,0.6837681102824475,0.7461169151226372,0.8910975490799439,0.812187930562049
261,0.7592501950697521,0.6119285226182365,0.6415580190427328,0.9298240333875429,0.7592501467524526
262,0.7817726099861564,0.6417296281422101,0.6670421381394993,0.9441684924099565,0.7817725614653898
263,0.8041801847331649,0.672492773966782,0.7077080694287318,0.9311049230174805,0.804180135662318
264,0.8197718452126698,0.6945876031574993,0.7231301253449587,0.946229350775262,0.8197717961057388
265,0.7844835983173256,0.6453912075817386,0.6810594335860611,0.9249434443067595,0.7844835494704074
266,0.7714643039114338,0.6279543251105505,0.6487452006010985,0.9514428412874848,0.7714642557006341
267,0.8067522198864604,0.6760978175126118,0.7253646288826677,0.9087117865347696,0.8067521705159748
268,0.8212609083290242,0.6967283210781327,0.7587137419794917,0.8950471894402621,0.8212608586688659
269,0.7333755405103336,0.578999982998834,0.6124731136386284,0.913750174399308,0.7333754924587397
270,0.8045830706179452,0.6730564465352867,0.6959599953642562,0.9533840133735754,0.804583021835982
271,0.7246871888568973,0.5682426950666528,0.6044271395159856,0.904688925565662,0.7246871408363172
272,0.8095504077101946,0.680037536199332,0.7130780109827948,0.9362104093350916,0.8095503586254061
273,0.8117664083671201,0.6831707284521784,0.7310584421149807,0.912505960843426,0.8117663589765549
274,0.7808385897592672,0.6404718712390689,0.669699693639937,0.9362049156785031,0.7808385411363427
275,0.8140806679448399,0.6864553481341131,0.7271975986149939,0.9245417364952613,0.8140806186586108
276,0.7632098952535186,0.6170892638327152,0.6435726620639298,0.9374838900610328,0.7632098469814237
277,0.8008954770818997,0.6679113136300558,0.7058207191743742,0.9255707896045032,0.8008954279891626
278,0.8056517660005678,0.6745534870536152,0.7118194056642602,0.9279782894844143,0.805651716869448
279,0.8543048544330757,0.7456650730682719,0.7962396405464953,0.9215049528183625,0.8543048046990045
280,0.7501018773870582,0.6001304136844595,0.6197111198803579,0.9499839168863332,0.7501018296006368
281,0.7927374358660929,0.6566404520584753,0.6901360423401804,0.931173468165186,0.7927373869712522
282,0.7431134592644737,0.5912335244115855,0.6328052129964618,0.8999977048955039,0.7431134107838335
283,0.7477456799029965,0.5971196648338668,0.6202199762836047,0.941287190833173,0.7477456320169036
284,0.8181752105247141,0.6922982305084636,0.7179851657464625,0.9508616112371719,0.8181751614983718
285,0.757366590948154,0.6094851349008213,0.6432027231827729,0.9208024113110674,0.7573665425233906
286,0.7611304924372012,0.61437503126107,0.6730471375552789,0.8757408824522552,0.7611304432936341
287,0.7827467480749593,0.6430434643219376,0.679496892535408,0.9229964734083597,0.7827466992294477
288,0.7475784271511465,0.5969063798946915,0.6614292137300681,0.8595296394914346,0.7475783779994136
289,0.7533368615464907,0.6042826151746924,0.6333742571957105,0.9293598469303835,0.7533368133402105
290,0.8085890627725726,0.6786819203240948,0.7334319436397368,0.9009079883305935,0.8085890132976535
291,0.788929173805112,0.651431077969203,0.7070782415490767,0.8922109521282994,0.7889291244751734
292,0.7770986272638062,0.6354548654444224,0.6769361876194174,0.9120494543851674,0.7770985783585258
293,0.7810570027657434,0.6407658147575487,0.6818086322380073,0.9141224380672707,0.7810569538252689
294,0.7695228901437114,0.6253857824577178,0.6429014197161758,0.9582540620824496,0.7695228420832878
295,0.8261788176538025,0.7038370324877986,0.7446967591415602,0.9276825248210703,0.8261787682524409
296,0.8337895605982677,0.7149563512963072,0.748327157902514,0.941289105010152,0.833789511250439
297,0.8254223433771888,0.7027396943259854,0.7382463159577335,0.9359434992426926,0.8254222940744324
298,0.7707047051309802,0.6269483893316067,0.6705421257090184,0.9060457631004449,0.7707046562466813
299,0.8183755391295285,0.6925851370127493,0.7174502907186427,0.9523437462779945,0.8183754901190008
300,0.7697723841646732,0.6257154157948845,0.6453256071795894,0.9536840478153578,0.7697723360241526
301,0.7841429564066298,0.644930224764929,0.7092288658709284,0.8767521131115101,0.7841429069645308
302,0.8026153353756567,0.6703070108447876,0.7050167277810869,0.931577802189674,0.8026152863339097
303,0.8226822829735788,0.6987767796882463,0.7524744685793994,0.9073393956642556,0.8226822334088867
304,0.7851680461393653,0.6463182365628777,0.6785789115772469,0.9314825186822626,0.7851679973730731
305,0.7453185092570043,0.5940300504598438,0.6081815264925831,0.9623059108074097,0.7453184617992812
306,0.8190753109701573,0.6935880997145702,0.7274204792490224,0.9371568872331827,0.8190752617639998
307,0.8435303685820427,0.7294012273783931,0.7775220448630559,0.9217860985582432,0.8435303189424408
308,0.8074441183023441,0.6770702578339346,0.7237543704763473,0.9130190747255852,0.8074440689709319
309,0.7737182592835822,0.6309465709174109,0.6620876823814218,0.9306253366632729,0.7737182107049954
310,0.8154293412749483,0.6883754339759374,0.7238372919349607,0.9335588888423694,0.8154292920755714
311,0.8057075129466753,0.6746316515267217,0.7101928782338252,0.9309061182263144,0.8057074638511101
312,0.8158728215175266,0.6890077656719085,0.7356673364689883,0.9157069693721813,0.8158727721118801
313,0.7977271035652982,0.6635158339932605,0.7289600859138253,0.8808199387511978,0.7977270540103027
314,0.7773839479393108,0.6358365298976144,0.6634737146116755,0.938515445774835,0.7773838994131943
315,0.7665353870978511,0.6214490298950643,0.6507723643181561,0.9323950209183759,0.7665353386800677
316,0.7892788323283942,0.6519080143336157,0.6723906451340373,0.9553579748834038,0.7892787838394569
317,0.8013443458080263,0.6685359077109434,0.7195438636107939,0.9041291896865901,0.8013442964542653
318,0.8000855203831059,0.6667854534421702,0.69475754567858,0.9430566090462977,0.8000854715323389
319,0.7920030558749395,0.655633327324882,0.6835834968528823,0.9412972247444101,0.7920030071327535
320,0.7784694114525043,0.6372901495477459,0.6811162473422976,0.9082934146223892,0.7784693624740281
321,0.788787049633271,0.6512372984408069,0.6822484800867772,0.9347568208778514,0.7887870008525867
322,0.8111857754386859,0.6823486451283788,0.714888598778229,0.9374644419848678,0.8111857263459672
323,0.802993145947342,0.6708342088675109,0.7277597310082408,0.895574724735298,0.8029930964817187
324,0.7644873797945196,0.6187612876568271,0.6810707172097046,0.8711895519244726,0.7644873305446263
325,0.7583991249128966,0.6108236069499975,0.6521049249537257,0.906093965891396,0.7583990762414277
326,0.7675658527816749,0.6228047596004987,0.6901842357488513,0.8644901886990847,0.767565803410242
327,0.7873322451554516,0.6492563540262142,0.7246006189280056,0.8619552183792851,0.7873321955302535
328,0.8247716672005843,0.7017969565420713,0.7420150701493864,0.9283051056121597,0.8247716178225634
329,0.7286804333942725,0.5731685821054878,0.6260010780842346,0.8716525934861967,0.7286803847395341
330,0.8042690062219456,0.6726170103535009,0.727185476410836,0.8996323476818355,0.8042689567838177
331,0.7570650479561891,0.6090946647782367,0.6388424636336897,0.9289797020568382,0.7570649996685617
332,0.7949085884354161,0.6596251378170945,0.705608477128915,0.9100870110601355,0.7949085392363022
333,0.791263695085875,0.6546206082079811,0.6837696456176602,0.9388599829564124,0.791263646321642
334,0.8237769306235981,0.7003577400164481,0.7283303611506479,0.9480125060530412,0.8237768814823263
335,0.6735103665930685,0.5077388843690718,0.5337419968176267,0.9124488119717876,0.673510320021807
336,0.8401824220493068,0.7244091122794503,0.7655115567450043,0.9309951799618558,0.8401823725250818
337,0.7667700158604273,0.6217575194585351,0.6600660435859051,0.914625119697759,0.7667699671671222
338,0.7303911878636015,0.5752883729868301,0.6047984063357893,0.9218160295983726,0.7303911400198069
339,0.7796385600448005,0.6388587303065701,0.6830305486974673,0.9080772302160486,0.7796385110451169
340,0.7765032119060414,0.634658970470859,0.6659788381516693,0.9310118831206438,0.7765031632831885
341,0.7943489287169955,0.6588547446582128,0.6997203561442363,0.9185748846630291,0.7943488796315019
342,0.7763983813329975,0.6345189230616473,0.6551056777276063,0.9528112137517999,0.7763983330470707
343,0.830881140174699,0.71069004934102,0.7517898756750053,0.9285704157785373,0.8308810907281312
344,0.782562232369093,0.6427944435237947,0.6749447305494476,0.9310081172151058,0.7825621836402941
345,0.7602627544246752,0.613245070387423,0.6358908346925597,0.9451148400528442,0.7602627063374365
346,0.8127269428227231,0.6845324568848854,0.701985411796052,0.9649528328188461,0.8127268940670939
347,0.7911021758430973,0.6543995365322879,0.6959113707527484,0.9164610487231405,0.7911021267786612
348,0.7322033435936283,0.5775400494186415,0.6269997313577239,0.8798288889253767,0.7322032950013487
349,0.7949362772260727,0.6596632710810328,0.6887576510787977,0.9398183244307018,0.7949362284143733
350,0.7852117681232713,0.6463774899352366,0.7006985807781084,0.8929078446163935,0.7852117188506904
351,0.7782763279078714,0.6370313890826035,0.6625389774192328,0.9430081716037063,0.7782762794337091
352,0.8058019724538337,0.6747641127072161,0.7229171805035927,0.9101540803072378,0.8058019231111424
353,0.8103723317877981,0.6811982887096969,0.7242814796602313,0.9196902088835466,0.8103722824942675
354,0.8011812012520119,0.6683088404092553,0.6983144292019531,0.939589544974877,0.8011811523370295
355,0.7916692888185228,0.6551760056189496,0.6961676264203575,0.9175391360885928,0.7916692397595082
356,0.7764436013940235,0.6345793314298569,0.6637403745353516,0.9352490462173162,0.7764435528356806
357,0.7809744423257055,0.6406546912894561,0.6865542342181344,0.9055066700301695,0.7809743932714484
358,0.7897243785922712,0.6525161414668391,0.756375026250874,0.8261501896038447,0.7897243286895242
359,0.7074708060182502,0.5473538310101376,0.5907370591843992,0.8817010609771005,0.7074707579707471
360,0.7985891300976391,0.6647094263119201,0.7188474943206488,0.8982295929356459,0.7985890807129521
----------,----------,----------,----------,----------,----------
